Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - currentlevel = objReward.get(""currentlevel"")",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.011s,PASSED
"Statement - lifetime = java.lang.Float.parseFloat(objReward.get(""lifetime""))",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.020s,PASSED
"Statement - pending = java.lang.Float.parseFloat(objReward.get(""pending""))",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.016s,PASSED
"Statement - redeemable = java.lang.Float.parseFloat(objReward.get(""redeemable""))",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.017s,PASSED
"Statement - pointvalue = java.lang.Float.parseFloat(objReward.get(""pointvalue""))",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.018s,PASSED
"Statement - rewardEarned = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", multiplier * subtotal))",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.022s,PASSED
"Statement - notificationMessage = ""You received "" + rewardEarned + "" redeemable points""",Chrome 69.0.3497.100,,2018-09-21 15:27:13,2018-09-21 15:27:13,0.007s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,Buy a product,2018-09-21 15:27:13,2018-09-21 15:27:21,7.796s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-21 15:27:21,2018-09-21 15:27:28,7.017s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-21 15:27:28,2018-09-21 15:27:34,5.593s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,,2018-09-21 15:27:34,2018-09-21 15:27:38,4.771s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Process to checkout,2018-09-21 15:27:38,2018-09-21 15:27:43,5.007s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 69.0.3497.100,,2018-09-21 15:27:43,2018-09-21 15:27:58,14.116s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,VP1: Verify order details on checkout,2018-09-21 15:27:58,2018-09-21 15:27:58,0.475s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP2: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier,2018-09-21 15:27:58,2018-09-21 15:27:59,0.872s,PASSED
beautytap.ShopAction.checkoutViaPaypal,Chrome 69.0.3497.100,,2018-09-21 15:27:59,2018-09-21 15:28:56,57.009s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,VP3: Verify order details on Order Recieved,2018-09-21 15:28:56,2018-09-21 15:29:02,5.725s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP4: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier,2018-09-21 15:29:02,2018-09-21 15:29:02,0.420s,PASSED
Statement - orderInfo = CustomKeywords.beautytap.ShopAction.getOrderInfoOnOrderReceived(),Chrome 69.0.3497.100,,2018-09-21 15:29:02,2018-09-21 15:29:02,0.111s,PASSED
"Statement - orderNumber = orderInfo.get(""ordernumber"")",Chrome 69.0.3497.100,,2018-09-21 15:29:02,2018-09-21 15:29:02,0.008s,PASSED
"Statement - orderDate = orderInfo.get(""date"")",Chrome 69.0.3497.100,,2018-09-21 15:29:02,2018-09-21 15:29:02,0.010s,PASSED
"Statement - completeOrderSubject = ""Your "" + SITE_TITLE + "" order from "" + orderDate + "" is complete""",Chrome 69.0.3497.100,,2018-09-21 15:29:02,2018-09-21 15:29:02,0.013s,PASSED
"Statement - completeOrderSubject = completeOrderSubject.replace(""["", """").replace(""]"", """")",Chrome 69.0.3497.100,,2018-09-21 15:29:02,2018-09-21 15:29:02,0.009s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-21 15:29:02,2018-09-21 15:29:08,5.767s,PASSED
"Statement - newPending = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", pending + rewardEarned))",Chrome 69.0.3497.100,"VP5: Verify reward detail: lifetime=no change,pending=current pending+reward, redeemable=no change,point value: no change",2018-09-21 15:29:08,2018-09-21 15:29:08,0.008s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-21 15:29:08,2018-09-21 15:29:08,0.287s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,"VP6: Verify reward history: 1 row with sataut pending,1 row with status processing",2018-09-21 15:29:08,2018-09-21 15:29:09,0.395s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,,2018-09-21 15:29:09,2018-09-21 15:29:09,0.473s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,Logout,2018-09-21 15:29:09,2018-09-21 15:29:10,1.065s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,Login As Admin,2018-09-21 15:29:10,2018-09-21 15:29:19,8.647s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-21 15:29:19,2018-09-21 15:29:20,0.950s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Go to Woocommerce > Orders > Change order status to Completed,2018-09-21 15:29:20,2018-09-21 15:29:27,7.676s,PASSED
beautytap.AdminAction.changeOrderStatus,Chrome 69.0.3497.100,,2018-09-21 15:29:27,2018-09-21 15:30:08,40.197s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,VP7: Verify user recieve notification email with redeemable point,2018-09-21 15:30:08,2018-09-21 15:30:19,11.453s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,,2018-09-21 15:30:19,2018-09-21 15:30:19,0.039s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-21 15:30:19,2018-09-21 15:30:19,0.162s,PASSED
beautytap.ShopAction.VerifyOrderCompleteEmail,Chrome 69.0.3497.100,,2018-09-21 15:30:19,2018-09-21 15:30:26,6.814s,PASSED
closeBrowser,Chrome 69.0.3497.100,Logout,2018-09-21 15:30:26,2018-09-21 15:30:27,1.095s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login again,2018-09-21 15:30:27,2018-09-21 15:30:58,30.774s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-21 15:30:58,2018-09-21 15:31:01,3.006s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-21 15:31:01,2018-09-21 15:31:02,1.043s,PASSED
beautytap.GeneralAction.VerifyNotificationText,Chrome 69.0.3497.100,VP8: Verify notification: You received [#] redeemable points,2018-09-21 15:31:02,2018-09-21 15:31:15,13.160s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-21 15:31:15,2018-09-21 15:31:21,5.809s,PASSED
"Statement - newLifetime = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", lifetime + rewardEarned))",Chrome 69.0.3497.100,"VP9: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward",2018-09-21 15:31:21,2018-09-21 15:31:21,0.014s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", redeemable + rewardEarned))",Chrome 69.0.3497.100,,2018-09-21 15:31:21,2018-09-21 15:31:21,0.027s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-21 15:31:21,2018-09-21 15:31:21,0.021s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-21 15:31:21,2018-09-21 15:31:21,0.405s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,VP10: Verify reward history: 1 row with sataut complete,2018-09-21 15:31:21,2018-09-21 15:31:22,0.309s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-21 15:31:22,2018-09-21 15:31:24,1.914s,PASSED
,,,,,,
Test Cases/Shop/TC08_BuyProduct_UsingRewardPoint,Chrome 69.0.3497.100,,2018-09-21 15:31:26,2018-09-21 15:36:06,4m - 40.484s,PASSED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-09-21 15:31:26,2018-09-21 15:31:26,0.014s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-09-21 15:31:26,2018-09-21 15:31:27,0.009s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.009s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.010s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.010s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.014s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.011s,PASSED
Statement - pointUsed = 60,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.011s,PASSED
Statement - pointValueUsed = 2,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.011s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.018s,PASSED
"Statement - subtotalApplyReward = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotal - pointValueUsed))",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.015s,PASSED
"Statement - total = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotal - pointValueUsed + shippingPrice))",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.010s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.009s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.013s,PASSED
"Statement - paymentMethod = ""PayPal""",Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:27,0.009s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-21 15:31:27,2018-09-21 15:31:57,30.507s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-21 15:31:57,2018-09-21 15:32:00,3.252s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-21 15:32:00,2018-09-21 15:32:02,1.287s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,,2018-09-21 15:32:02,2018-09-21 15:32:16,14.066s,PASSED
Statement - objReward = CustomKeywords.beautytap.ShopAction.getRewardDetails(),Chrome 69.0.3497.100,"Get current multiplier, lifetime, pending, redeemable points, point value",2018-09-21 15:32:16,2018-09-21 15:32:16,0.513s,PASSED
"Statement - multiplier = java.lang.Float.parseFloat(objReward.get(""multiplier""))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.024s,PASSED
"Statement - currentlevel = objReward.get(""currentlevel"")",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.008s,PASSED
"Statement - lifetime = java.lang.Float.parseFloat(objReward.get(""lifetime""))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.009s,PASSED
"Statement - pending = java.lang.Float.parseFloat(objReward.get(""pending""))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.010s,PASSED
"Statement - redeemable = java.lang.Float.parseFloat(objReward.get(""redeemable""))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.014s,PASSED
"Statement - pointvalue = java.lang.Float.parseFloat(objReward.get(""pointvalue""))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.027s,PASSED
"Statement - rewardEarned = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", multiplier * subtotal - pointValueUsed))",Chrome 69.0.3497.100,,2018-09-21 15:32:16,2018-09-21 15:32:16,0.008s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,Buy a nother product and use reward point,2018-09-21 15:32:16,2018-09-21 15:32:24,7.228s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-21 15:32:24,2018-09-21 15:32:30,6.833s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-21 15:32:30,2018-09-21 15:32:36,5.530s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,,2018-09-21 15:32:36,2018-09-21 15:32:42,5.702s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Process to checkout,2018-09-21 15:32:42,2018-09-21 15:32:46,3.973s,PASSED
beautytap.ShopAction.applyLoyaltyRewardPoint,Chrome 69.0.3497.100,Apply Reward point,2018-09-21 15:32:46,2018-09-21 15:32:47,1.336s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 69.0.3497.100,Fill customer information,2018-09-21 15:32:47,2018-09-21 15:33:01,14.088s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,VP1: Verify Order details on checkout page with reward discount,2018-09-21 15:33:01,2018-09-21 15:33:01,0.395s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP2: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier,2018-09-21 15:33:01,2018-09-21 15:33:02,0.667s,PASSED
beautytap.ShopAction.checkoutViaPaypal,Chrome 69.0.3497.100,Checkout via creditcard,2018-09-21 15:33:02,2018-09-21 15:33:56,54.170s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,VP3: Verify order details on Order Recieved,2018-09-21 15:33:56,2018-09-21 15:34:02,5.912s,PASSED
Statement - orderInfo = CustomKeywords.beautytap.ShopAction.getOrderInfoOnOrderReceived(),Chrome 69.0.3497.100,,2018-09-21 15:34:02,2018-09-21 15:34:02,0.122s,PASSED
"Statement - orderNumber = orderInfo.get(""ordernumber"")",Chrome 69.0.3497.100,,2018-09-21 15:34:02,2018-09-21 15:34:02,0.011s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP4: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier,2018-09-21 15:34:02,2018-09-21 15:34:03,0.395s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-21 15:34:03,2018-09-21 15:34:08,5.676s,PASSED
"Statement - newPending = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", pending + rewardEarned))",Chrome 69.0.3497.100,"VP5:lifetime=lifetime,pending=pending+reward, redeemable=redeemable-point used,point value=calculate base on new redeemable",2018-09-21 15:34:08,2018-09-21 15:34:08,0.016s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", redeemable - pointUsed))",Chrome 69.0.3497.100,,2018-09-21 15:34:08,2018-09-21 15:34:08,0.008s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-21 15:34:08,2018-09-21 15:34:08,0.007s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-21 15:34:08,2018-09-21 15:34:09,0.247s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,"VP6: Verify reward history: 1 row with status pending,1 row with status processing",2018-09-21 15:34:09,2018-09-21 15:34:09,0.325s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,,2018-09-21 15:34:09,2018-09-21 15:34:10,0.465s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,Logout,2018-09-21 15:34:10,2018-09-21 15:34:11,1.029s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,Login As Admin,2018-09-21 15:34:11,2018-09-21 15:34:19,8.540s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-21 15:34:19,2018-09-21 15:34:20,0.994s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Go to Woocommerce > Orders > Change order status to Completed,2018-09-21 15:34:20,2018-09-21 15:34:27,7.245s,PASSED
beautytap.AdminAction.changeOrderStatus,Chrome 69.0.3497.100,,2018-09-21 15:34:27,2018-09-21 15:35:12,44.221s,PASSED
closeBrowser,Chrome 69.0.3497.100,Logout,2018-09-21 15:35:12,2018-09-21 15:35:12,0.944s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login again,2018-09-21 15:35:12,2018-09-21 15:35:43,30.752s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-21 15:35:43,2018-09-21 15:35:47,3.567s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-21 15:35:47,2018-09-21 15:35:48,1.140s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-21 15:35:48,2018-09-21 15:36:02,13.801s,PASSED
"Statement - newLifetime = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", lifetime + rewardEarned))",Chrome 69.0.3497.100,"VP9: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward-point used,point value: associate with reward",2018-09-21 15:36:02,2018-09-21 15:36:02,0.023s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", newRedeemable + rewardEarned))",Chrome 69.0.3497.100,,2018-09-21 15:36:02,2018-09-21 15:36:02,0.010s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-21 15:36:02,2018-09-21 15:36:02,0.007s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-21 15:36:02,2018-09-21 15:36:02,0.274s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,VP10: Verify reward history: 1 row with sataut complete,2018-09-21 15:36:02,2018-09-21 15:36:02,0.345s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-21 15:36:02,2018-09-21 15:36:04,1.823s,PASSED
