Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - total = subtotal + SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.031s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.047s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + saleprice) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.073s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.072s,PASSED
Statement - shippingLabel = SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.034s,PASSED
Statement - shippingPrice = SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.048s,PASSED
"Statement - shippingType = ""normal""",Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.016s,PASSED
"Statement - paymentMethod = ""Credit Card Payment""",Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:17,0.033s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:57:17,2018-09-14 15:57:40,22.421s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-14 15:57:40,2018-09-14 15:57:48,8.003s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-14 15:57:48,2018-09-14 15:57:48,0.613s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-14 15:57:48,2018-09-14 15:57:53,4.917s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 15:57:53,2018-09-14 15:57:54,0.327s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 15:57:54,2018-09-14 15:58:25,31.542s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 15:58:25,2018-09-14 15:58:31,5.467s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 15:58:31,2018-09-14 15:58:31,0.077s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 15:58:31,2018-09-14 15:59:02,31.450s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 15:59:02,2018-09-14 15:59:10,7.471s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 15:59:10,2018-09-14 15:59:10,0.218s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 15:59:10,2018-09-14 15:59:13,3.333s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 68.0.3440.106,,2018-09-14 15:59:13,2018-09-14 15:59:27,14.015s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 15:59:27,2018-09-14 15:59:27,0.319s,PASSED
beautytap.ShopAction.checkoutViaCreditCard,Chrome 68.0.3440.106,Checkout by credit card,2018-09-14 15:59:27,2018-09-14 15:59:53,25.865s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 15:59:53,2018-09-14 15:59:54,0.332s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 15:59:54,2018-09-14 15:59:55,1.021s,PASSED
,,,,,,
Test Cases/Shop/TC04_Search_VariationProduct_NotSale_AmazonPay_GreaterThan200,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 16:02:26,2m - 29.629s,PASSED
Statement - productName = VARIATION_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.022s,PASSED
Statement - price = VARIATION_PRICE1,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.015s,PASSED
Statement - variation = VARIATION_NAME1,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.007s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.006s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.005s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.007s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.009s,PASSED
Statement - quantity = 8,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.010s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.009s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.005s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.008s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.007s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.011s,PASSED
Statement - shippingLabel = FREE_EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.009s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.011s,PASSED
"Statement - shippingType = ""freeEMS""",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.008s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 15:59:57,0.007s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:59:57,2018-09-14 16:00:12,14.945s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-14 16:00:12,2018-09-14 16:00:19,7.102s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-14 16:00:19,2018-09-14 16:00:20,0.178s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-14 16:00:20,2018-09-14 16:00:26,6.526s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-14 16:00:26,2018-09-14 16:00:27,1.368s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 16:00:27,2018-09-14 16:00:28,0.771s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 16:00:28,2018-09-14 16:01:00,31.400s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 16:01:00,2018-09-14 16:01:18,17.869s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 16:01:18,2018-09-14 16:01:18,0.082s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 16:01:18,2018-09-14 16:01:18,0.055s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 16:01:18,2018-09-14 16:01:22,4.686s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 16:01:22,2018-09-14 16:01:23,0.179s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 16:01:23,2018-09-14 16:01:26,3.341s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 68.0.3440.106,Login amazonPay,2018-09-14 16:01:26,2018-09-14 16:02:01,34.856s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 16:02:01,2018-09-14 16:02:01,0.563s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 68.0.3440.106,Checkout via amazonPay,2018-09-14 16:02:01,2018-09-14 16:02:18,16.502s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 16:02:18,2018-09-14 16:02:23,5.693s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 16:02:23,2018-09-14 16:02:24,0.858s,PASSED
,,,,,,
Test Cases/Shop/TC05_Browse_SimpleProduct_NotSale_PayPal_GreaterThan60LessThan200,Chrome 68.0.3440.106,,2018-09-14 16:02:26,2018-09-14 16:05:43,3m - 16.763s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.008s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.017s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.012s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.009s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.010s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.014s,PASSED
Statement - quantity = 3,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.010s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.011s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.010s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.018s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.008s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.010s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.009s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.007s,PASSED
"Statement - shippingType = ""free""",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.009s,PASSED
"Statement - paymentMethod = ""PayPal""",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.008s,PASSED
"Statement - category = ""What's New""",Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:27,0.008s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 16:02:27,2018-09-14 16:02:47,19.807s,PASSED
beautytap.ShopAction.selectCategory,Chrome 68.0.3440.106,,2018-09-14 16:02:47,2018-09-14 16:02:53,6.638s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 16:02:53,2018-09-14 16:03:22,28.331s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 68.0.3440.106,VP1: Verify product display on product list,2018-09-14 16:03:22,2018-09-14 16:03:22,0.154s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 16:03:22,2018-09-14 16:03:28,5.653s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 16:03:28,2018-09-14 16:03:28,0.221s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 16:03:28,2018-09-14 16:03:59,31.418s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 16:03:59,2018-09-14 16:04:06,6.999s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 16:04:06,2018-09-14 16:04:06,0.076s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 16:04:06,2018-09-14 16:04:06,0.051s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 16:04:06,2018-09-14 16:04:12,5.692s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 16:04:12,2018-09-14 16:04:12,0.207s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 16:04:12,2018-09-14 16:04:16,3.325s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 68.0.3440.106,,2018-09-14 16:04:16,2018-09-14 16:04:29,13.476s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 16:04:29,2018-09-14 16:04:29,0.327s,PASSED
beautytap.ShopAction.checkoutViaPaypal,Chrome 68.0.3440.106,Checkout by credit card,2018-09-14 16:04:29,2018-09-14 16:05:34,1m - 5.160s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 16:05:34,2018-09-14 16:05:40,5.690s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 16:05:40,2018-09-14 16:05:41,0.933s,PASSED
,,,,,,
Test Cases/Shop/TC06_Browse_VariationProduct_Sale_AmazonPayAtCart_LessThan60_EMS,Chrome 68.0.3440.106,,2018-09-14 16:05:43,2018-09-14 16:08:33,2m - 49.377s,PASSED
Statement - productName = VARIATION_SALE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.015s,PASSED
Statement - saleprice = VARIATION_SALE_PRICE1,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.014s,PASSED
Statement - redularprice = VARIATION_SALE_REGULAR_PRICE1,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.021s,PASSED
Statement - variation = VARIATION_SALE_NAME1,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.048s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.043s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.009s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.011s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.016s,PASSED
Statement - quantity = 5,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.019s,PASSED
Statement - shippingLabel = EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.012s,PASSED
Statement - shippingPrice = EMS_SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.007s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, saleprice)",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.010s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.006s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.008s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + saleprice) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.008s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.011s,PASSED
"Statement - shippingType = ""EMS""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.008s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.008s,PASSED
"Statement - category = ""Brands""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.007s,PASSED
"Statement - subcategory = ""Innisfree""",Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:05:44,0.010s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 16:05:44,2018-09-14 16:06:12,27.935s,PASSED
beautytap.ShopAction.selectCategory,Chrome 68.0.3440.106,,2018-09-14 16:06:12,2018-09-14 16:06:22,10.279s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 16:06:22,2018-09-14 16:06:36,13.730s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 68.0.3440.106,VP1: Verify product display in Product List,2018-09-14 16:06:36,2018-09-14 16:06:36,0.331s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 16:06:36,2018-09-14 16:06:43,6.871s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-14 16:06:43,2018-09-14 16:06:44,1.403s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display,2018-09-14 16:06:44,2018-09-14 16:06:45,1.095s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 16:06:45,2018-09-14 16:07:17,31.259s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 16:07:17,2018-09-14 16:07:25,8.359s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 16:07:25,2018-09-14 16:07:25,0.130s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 16:07:25,2018-09-14 16:07:25,0.064s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 16:07:25,2018-09-14 16:07:33,7.521s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 16:07:33,2018-09-14 16:07:33,0.219s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 68.0.3440.106,Login amazonPay,2018-09-14 16:07:33,2018-09-14 16:08:09,35.713s,PASSED
beautytap.ShopAction.selectShipping,Chrome 68.0.3440.106,,2018-09-14 16:08:09,2018-09-14 16:08:14,5.233s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 16:08:14,2018-09-14 16:08:14,0.317s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 68.0.3440.106,Checkout via amazonPay,2018-09-14 16:08:14,2018-09-14 16:08:29,14.928s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 16:08:29,2018-09-14 16:08:30,0.405s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 16:08:30,2018-09-14 16:08:30,0.878s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 68.0.3440.106,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-09-14 16:08:33,2018-09-14 16:12:46,4m - 13.563s,PASSED
Statement - username = USER_EMAIL,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.026s,PASSED
Statement - password = USER_PASSWORD,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.032s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.019s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.026s,PASSED
Statement - quantity = 3,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.009s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.010s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.016s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.011s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.023s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.078s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.061s,PASSED
"Statement - paymentMethod = ""Credit Card Payment""",Chrome 68.0.3440.106,,2018-09-14 16:08:33,2018-09-14 16:08:33,0.013s,PASSED
