Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-14 15:36:26,2018-09-14 15:36:32,6.356s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 15:36:32,2018-09-14 15:36:33,0.934s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 15:36:33,2018-09-14 15:37:05,31.559s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 15:37:05,2018-09-14 15:37:10,5.694s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 15:37:10,2018-09-14 15:37:11,0.096s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 15:37:11,2018-09-14 15:37:42,31.799s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 15:37:42,2018-09-14 15:37:48,5.247s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 15:37:48,2018-09-14 15:37:48,0.484s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 15:37:48,2018-09-14 15:37:52,4.236s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 68.0.3440.106,,2018-09-14 15:37:52,2018-09-14 15:38:08,16.082s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 15:38:08,2018-09-14 15:38:09,0.652s,PASSED
beautytap.ShopAction.checkoutViaCreditCard,Chrome 68.0.3440.106,Checkout by credit card,2018-09-14 15:38:09,2018-09-14 15:38:36,27.121s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 15:38:36,2018-09-14 15:38:37,0.429s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 15:38:37,2018-09-14 15:38:38,0.913s,PASSED
,,,,,,
Test Cases/Shop/TC04_Search_VariationProduct_NotSale_AmazonPay_GreaterThan200,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:40:16,1m - 36.643s,FAILED
Statement - productName = VARIATION_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.022s,PASSED
Statement - price = VARIATION_PRICE1,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.032s,PASSED
Statement - variation = VARIATION_NAME1,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.010s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.013s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.044s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.012s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.022s,PASSED
Statement - quantity = 8,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.007s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.010s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.021s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.015s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:40,0.011s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:38:40,2018-09-14 15:38:41,0.023s,PASSED
Statement - shippingLabel = FREE_EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:38:41,2018-09-14 15:38:41,0.014s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 15:38:41,2018-09-14 15:38:41,0.015s,PASSED
"Statement - shippingType = ""freeEMS""",Chrome 68.0.3440.106,,2018-09-14 15:38:41,2018-09-14 15:38:41,0.007s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-14 15:38:41,2018-09-14 15:38:41,0.012s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:38:41,2018-09-14 15:39:04,23.751s,PASSED
beautytap.ShopAction.globalSearch,Chrome 68.0.3440.106,,2018-09-14 15:39:04,2018-09-14 15:39:11,6.998s,PASSED
beautytap.ShopAction.VerifyProductOnSearchResult,Chrome 68.0.3440.106,VP1: Verify product display in search result panel with regular price,2018-09-14 15:39:11,2018-09-14 15:39:12,0.199s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 68.0.3440.106,,2018-09-14 15:39:12,2018-09-14 15:39:18,6.146s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-14 15:39:18,2018-09-14 15:39:19,1.403s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 15:39:19,2018-09-14 15:39:20,0.744s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 15:39:20,2018-09-14 15:39:51,31.485s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 15:39:51,2018-09-14 15:39:58,6.774s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 15:39:58,2018-09-14 15:39:58,0.069s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 15:39:58,2018-09-14 15:39:58,0.045s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 15:39:58,2018-09-14 15:40:03,4.931s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 15:40:03,2018-09-14 15:40:03,0.197s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 15:40:03,2018-09-14 15:40:14,10.422s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 68.0.3440.106,Login amazonPay,2018-09-14 15:40:14,2018-09-14 15:40:14,0.613s,FAILED
,,,,,,
Test Cases/Shop/TC05_Browse_SimpleProduct_NotSale_PayPal_GreaterThan60LessThan200,Chrome 68.0.3440.106,,2018-09-14 15:40:16,2018-09-14 15:43:31,3m - 14.201s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.012s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.016s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.051s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.011s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.025s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.011s,PASSED
Statement - quantity = 3,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.011s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.012s,PASSED
Statement - total = subtotal,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.016s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.032s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.013s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.011s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.013s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.016s,PASSED
"Statement - shippingType = ""free""",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.013s,PASSED
"Statement - paymentMethod = ""PayPal""",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.012s,PASSED
"Statement - category = ""What's New""",Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:17,0.013s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:40:17,2018-09-14 15:40:41,24.327s,PASSED
beautytap.ShopAction.selectCategory,Chrome 68.0.3440.106,,2018-09-14 15:40:41,2018-09-14 15:40:48,6.321s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 15:40:48,2018-09-14 15:41:16,28.374s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 68.0.3440.106,VP1: Verify product display on product list,2018-09-14 15:41:16,2018-09-14 15:41:16,0.174s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 15:41:16,2018-09-14 15:41:22,5.401s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display with regular price,2018-09-14 15:41:22,2018-09-14 15:41:22,0.204s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 15:41:22,2018-09-14 15:41:53,31.456s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 15:41:53,2018-09-14 15:42:01,7.247s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 15:42:01,2018-09-14 15:42:01,0.088s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 15:42:01,2018-09-14 15:42:01,0.051s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 15:42:01,2018-09-14 15:42:06,4.923s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 15:42:06,2018-09-14 15:42:06,0.188s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 68.0.3440.106,,2018-09-14 15:42:06,2018-09-14 15:42:09,3.415s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 68.0.3440.106,,2018-09-14 15:42:09,2018-09-14 15:42:23,13.845s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 15:42:23,2018-09-14 15:42:23,0.250s,PASSED
beautytap.ShopAction.checkoutViaPaypal,Chrome 68.0.3440.106,Checkout by credit card,2018-09-14 15:42:23,2018-09-14 15:43:22,58.455s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 15:43:22,2018-09-14 15:43:28,5.775s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 15:43:28,2018-09-14 15:43:28,0.945s,PASSED
,,,,,,
Test Cases/Shop/TC06_Browse_VariationProduct_Sale_AmazonPayAtCart_LessThan60_EMS,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:46:26,2m - 54.960s,PASSED
Statement - productName = VARIATION_SALE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.026s,PASSED
Statement - saleprice = VARIATION_SALE_PRICE1,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.014s,PASSED
Statement - redularprice = VARIATION_SALE_REGULAR_PRICE1,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.045s,PASSED
Statement - variation = VARIATION_SALE_NAME1,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.009s,PASSED
"Statement - r_string = new java.lang.Math().random().toString().substring(2, 8)",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.014s,PASSED
"Statement - email = ""auto"" + r_string + ""@mailinator.com""",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.084s,PASSED
"Statement - orderNote = ""auto"" + r_string + ""Order""",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.022s,PASSED
Statement - currentNumberItemInCart = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.010s,PASSED
Statement - quantity = 5,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.046s,PASSED
Statement - shippingLabel = EMS_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.029s,PASSED
Statement - shippingPrice = EMS_SHIPPING_PRICE,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.023s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, saleprice)",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.042s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.008s,PASSED
"Statement - total = CustomKeywords.beautytap.ShopAction.calculateTotal(1, total)",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.063s,PASSED
"Statement - products = new org.json.JSONArray((((((((([{""productname"":"" + productName) + "",""variation"":"") + variation) + "",""quantity"":"") + quantity) + "",""price"":"") + saleprice) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.012s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + email) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.054s,PASSED
"Statement - shippingType = ""EMS""",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:31,0.038s,PASSED
"Statement - paymentMethod = ""Amazon Pay""",Chrome 68.0.3440.106,,2018-09-14 15:43:31,2018-09-14 15:43:32,0.051s,PASSED
"Statement - category = ""Brands""",Chrome 68.0.3440.106,,2018-09-14 15:43:32,2018-09-14 15:43:32,0.021s,PASSED
"Statement - subcategory = ""Innisfree""",Chrome 68.0.3440.106,,2018-09-14 15:43:32,2018-09-14 15:43:32,0.008s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:43:32,2018-09-14 15:44:02,29.928s,PASSED
beautytap.ShopAction.selectCategory,Chrome 68.0.3440.106,,2018-09-14 15:44:02,2018-09-14 15:44:14,12.939s,PASSED
beautytap.ShopAction.findProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 15:44:14,2018-09-14 15:44:30,15.351s,PASSED
beautytap.ShopAction.VerifyProductOnProductList,Chrome 68.0.3440.106,VP1: Verify product display in Product List,2018-09-14 15:44:30,2018-09-14 15:44:30,0.517s,PASSED
beautytap.ShopAction.selectProductOnProductList,Chrome 68.0.3440.106,,2018-09-14 15:44:30,2018-09-14 15:44:37,6.930s,PASSED
beautytap.ShopAction.selectProductVariation,Chrome 68.0.3440.106,,2018-09-14 15:44:37,2018-09-14 15:44:39,1.472s,PASSED
beautytap.ShopAction.VerifyProductDetails,Chrome 68.0.3440.106,VP2: Verify product detail page display,2018-09-14 15:44:39,2018-09-14 15:44:41,1.837s,PASSED
Statement - currentNumberItemInCart = CustomKeywords.beautytap.ShopAction.getNumberItemInCart(),Chrome 68.0.3440.106,,2018-09-14 15:44:41,2018-09-14 15:45:12,31.811s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 68.0.3440.106,,2018-09-14 15:45:12,2018-09-14 15:45:20,7.678s,PASSED
beautytap.ShopAction.VerifyNumberItemInCart,Chrome 68.0.3440.106,VP3:Verify product is added to card: cart number increase and message display “PRODUCT_NAME” has been added to your cart.,2018-09-14 15:45:20,2018-09-14 15:45:20,0.095s,PASSED
beautytap.ShopAction.VerifyProductIsAddedToCart,Chrome 68.0.3440.106,,2018-09-14 15:45:20,2018-09-14 15:45:20,0.044s,PASSED
beautytap.ShopAction.goToCart,Chrome 68.0.3440.106,,2018-09-14 15:45:20,2018-09-14 15:45:25,5.049s,PASSED
beautytap.ShopAction.VerifyProductInCart,Chrome 68.0.3440.106,VP4:Verify product is added to cart with correct price and quantity,2018-09-14 15:45:25,2018-09-14 15:45:25,0.213s,PASSED
beautytap.ShopAction.loginAmazonPay,Chrome 68.0.3440.106,Login amazonPay,2018-09-14 15:45:25,2018-09-14 15:46:01,35.251s,PASSED
beautytap.ShopAction.selectShipping,Chrome 68.0.3440.106,,2018-09-14 15:46:01,2018-09-14 15:46:06,5.242s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 68.0.3440.106,VP5: Verify order details on checkout page,2018-09-14 15:46:06,2018-09-14 15:46:06,0.449s,PASSED
beautytap.ShopAction.checkoutViaAmazonPay,Chrome 68.0.3440.106,Checkout via amazonPay,2018-09-14 15:46:06,2018-09-14 15:46:22,15.875s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 68.0.3440.106,VP6: Verify order details on order received Page,2018-09-14 15:46:22,2018-09-14 15:46:23,0.333s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-14 15:46:23,2018-09-14 15:46:23,0.844s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 68.0.3440.106,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-09-14 15:46:26,2018-09-14 15:50:40,4m - 14.595s,PASSED
Statement - username = USER_EMAIL,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.010s,PASSED
Statement - password = USER_PASSWORD,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.016s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.031s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.060s,PASSED
Statement - quantity = 3,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.034s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.013s,PASSED
Statement - shippingPrice = 0,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.042s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.009s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.072s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.009s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.020s,PASSED
"Statement - paymentMethod = ""Credit Card Payment""",Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:26,0.047s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 68.0.3440.106,,2018-09-14 15:46:26,2018-09-14 15:46:54,27.805s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 68.0.3440.106,,2018-09-14 15:46:54,2018-09-14 15:46:57,2.861s,PASSED
beautytap.GeneralAction.login,Chrome 68.0.3440.106,,2018-09-14 15:46:57,2018-09-14 15:46:58,0.788s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 68.0.3440.106,,2018-09-14 15:46:58,2018-09-14 15:47:13,14.999s,PASSED
