Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:03:36,2018-09-19 19:03:38,2.578s,PASSED
beautytap.GeneralAction.signupViaFacebook,Chrome 69.0.3497.100,,2018-09-19 19:03:38,2018-09-19 19:04:00,21.297s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP3: Verify user is logged in after Signup via Facebook,2018-09-19 19:04:00,2018-09-19 19:04:00,0.056s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-19 19:04:00,2018-09-19 19:04:01,1.413s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,LOGIN VIA FACEBOOK ALREADY EXIST IN SYSTEM,2018-09-19 19:04:01,2018-09-19 19:04:19,18.080s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:04:19,2018-09-19 19:04:22,2.570s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:04:22,2018-09-19 19:04:26,4.240s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,VP4: Verify user is logged in via Facebook,2018-09-19 19:04:26,2018-09-19 19:04:35,8.909s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-19 19:04:35,2018-09-19 19:04:37,1.934s,PASSED
,,,,,,
Test Cases/Shop/TC07_BuyProduct_EarnPendingPoint_EarnRedeemablePoint,Chrome 69.0.3497.100,"1. Login as user
2. Go to My Rewoard get current multiplier, lifetime, pending, redeemable points, point value
3. By a product then process to checkout
VP1: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier
4. Checkout
VP2: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier
5. Go to Reward page
VP3: Verify reward detail: lifetime:notchange,pending=current pending+reward, redeemable:notchange,point value: not change
VP4: Verify reward history: 1 row with sataut pending,1 row with status processing
6. Login as Admin
7. Change order status to complete
8. Login as user
VP5: Verify notification order complete
VP6: Verify email order complete with reward point
9. Go to reward page
VP7: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward
VP8: Verify reward history: 1 row with sataut complete
",2018-09-19 19:04:39,2018-09-19 19:10:16,5m - 36.896s,FAILED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.008s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.005s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.016s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.011s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.007s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.009s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.005s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.067s,PASSED
Statement - total = subtotal + shippingPrice,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.011s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.014s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.017s,PASSED
"Statement - paymentMethod = ""Paypal""",Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:40,0.011s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-19 19:04:40,2018-09-19 19:04:58,17.852s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:04:58,2018-09-19 19:05:00,2.413s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:05:00,2018-09-19 19:05:01,1.173s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,,2018-09-19 19:05:01,2018-09-19 19:05:15,13.872s,PASSED
Statement - objRewoard = CustomKeywords.beautytap.ShopAction.getRewardDetails(),Chrome 69.0.3497.100,"Get current multiplier, lifetime, pending, redeemable points, point value",2018-09-19 19:05:15,2018-09-19 19:05:16,0.507s,PASSED
"Statement - multiplier = java.lang.Float.parseFloat(objRewoard.get(""multiplier""))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.010s,PASSED
"Statement - currentlevel = objRewoard.get(""currentlevel"")",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.014s,PASSED
"Statement - lifetime = java.lang.Float.parseFloat(objRewoard.get(""lifetime""))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.007s,PASSED
"Statement - pending = java.lang.Float.parseFloat(objRewoard.get(""pending""))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.006s,PASSED
"Statement - redeemable = java.lang.Float.parseFloat(objRewoard.get(""redeemable""))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.005s,PASSED
"Statement - pointvalue = java.lang.Float.parseFloat(objRewoard.get(""pointvalue""))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.010s,PASSED
"Statement - rewardEarned = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", multiplier * subtotal))",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.012s,PASSED
"Statement - notificationMessage = ""You received "" + rewardEarned + "" redeemable points""",Chrome 69.0.3497.100,,2018-09-19 19:05:16,2018-09-19 19:05:16,0.010s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,Buy a product,2018-09-19 19:05:16,2018-09-19 19:05:23,7.194s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-19 19:05:23,2018-09-19 19:05:29,6.083s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-19 19:05:29,2018-09-19 19:05:35,5.852s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,,2018-09-19 19:05:35,2018-09-19 19:05:40,5.156s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Process to checkout,2018-09-19 19:05:40,2018-09-19 19:05:44,4.363s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 69.0.3497.100,,2018-09-19 19:05:44,2018-09-19 19:05:58,13.465s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,VP1: Verify order details on checkout,2018-09-19 19:05:58,2018-09-19 19:06:29,31.604s,FAILED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP2: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier,2018-09-19 19:06:29,2018-09-19 19:06:30,0.526s,FAILED
beautytap.ShopAction.checkoutViaPaypal,Chrome 69.0.3497.100,,2018-09-19 19:06:30,2018-09-19 19:07:32,1m - 2.175s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,VP3: Verify order details on Order Recieved,2018-09-19 19:07:32,2018-09-19 19:08:09,36.939s,FAILED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP4: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier,2018-09-19 19:08:09,2018-09-19 19:08:09,0.384s,FAILED
Statement - orderInfo = CustomKeywords.beautytap.ShopAction.getOrderInfoOnOrderReceived(),Chrome 69.0.3497.100,,2018-09-19 19:08:09,2018-09-19 19:08:09,0.110s,PASSED
"Statement - orderNumber = orderInfo.get(""ordernumber"")",Chrome 69.0.3497.100,,2018-09-19 19:08:09,2018-09-19 19:08:09,0.008s,PASSED
"Statement - orderDate = orderInfo.get(""date"")",Chrome 69.0.3497.100,,2018-09-19 19:08:09,2018-09-19 19:08:09,0.007s,PASSED
"Statement - completeOrderSubject = ""Your "" + SITE_TITLE + "" order from "" + orderDate + "" is complete""",Chrome 69.0.3497.100,,2018-09-19 19:08:09,2018-09-19 19:08:09,0.009s,PASSED
"Statement - completeOrderSubject = completeOrderSubject.replace(""["", """").replace(""]"", """")",Chrome 69.0.3497.100,,2018-09-19 19:08:09,2018-09-19 19:08:09,0.009s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-19 19:08:09,2018-09-19 19:08:16,6.481s,PASSED
"Statement - newPending = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", pending + rewardEarned))",Chrome 69.0.3497.100,"VP5: Verify reward detail: lifetime=no change,pending=current pending+reward, redeemable=no change,point value: no change",2018-09-19 19:08:16,2018-09-19 19:08:16,0.012s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-19 19:08:16,2018-09-19 19:08:16,0.225s,FAILED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,"VP6: Verify reward history: 1 row with sataut pending,1 row with status processing",2018-09-19 19:08:16,2018-09-19 19:08:16,0.286s,FAILED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,,2018-09-19 19:08:16,2018-09-19 19:08:17,0.347s,FAILED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,Logout,2018-09-19 19:08:17,2018-09-19 19:08:18,0.720s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,Login As Admin,2018-09-19 19:08:18,2018-09-19 19:08:28,10.797s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:08:28,2018-09-19 19:08:29,0.714s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Go to Woocommerce > Orders > Change order status to Completed,2018-09-19 19:08:29,2018-09-19 19:08:36,7.338s,PASSED
beautytap.AdminAction.changeOrderStatus,Chrome 69.0.3497.100,,2018-09-19 19:08:36,2018-09-19 19:09:15,38.189s,PASSED
beautytap.GeneralAction.openMailBox,Chrome 69.0.3497.100,VP7: Verify user recieve notification email with redeemable point,2018-09-19 19:09:15,2018-09-19 19:09:24,9.258s,PASSED
beautytap.GeneralAction.verifyEmailExist,Chrome 69.0.3497.100,,2018-09-19 19:09:24,2018-09-19 19:09:24,0.037s,PASSED
beautytap.GeneralAction.openEmail,Chrome 69.0.3497.100,,2018-09-19 19:09:24,2018-09-19 19:09:24,0.173s,PASSED
beautytap.ShopAction.VerifyOrderCompleteEmail,Chrome 69.0.3497.100,,2018-09-19 19:09:24,2018-09-19 19:09:31,6.585s,FAILED
closeBrowser,Chrome 69.0.3497.100,Logout,2018-09-19 19:09:31,2018-09-19 19:09:32,1.001s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login again,2018-09-19 19:09:32,2018-09-19 19:09:50,18.137s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:09:50,2018-09-19 19:09:52,2.553s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:09:52,2018-09-19 19:09:53,0.879s,PASSED
beautytap.GeneralAction.VerifyNotificationText,Chrome 69.0.3497.100,VP8: Verify notification: You received [#] redeemable points,2018-09-19 19:09:53,2018-09-19 19:10:06,13.110s,FAILED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-19 19:10:06,2018-09-19 19:10:12,5.938s,PASSED
"Statement - newLifetime = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", lifetime + rewardEarned))",Chrome 69.0.3497.100,"VP9: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward,point value: associate with reward",2018-09-19 19:10:12,2018-09-19 19:10:12,0.007s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", redeemable + rewardEarned))",Chrome 69.0.3497.100,,2018-09-19 19:10:12,2018-09-19 19:10:12,0.009s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-19 19:10:12,2018-09-19 19:10:12,0.012s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-19 19:10:12,2018-09-19 19:10:13,0.218s,FAILED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,VP10: Verify reward history: 1 row with sataut complete,2018-09-19 19:10:13,2018-09-19 19:10:13,0.356s,FAILED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-19 19:10:13,2018-09-19 19:10:14,0.762s,PASSED
,,,,,,
Test Cases/Shop/TC08_BuyProduct_UsingRewardPoint,Chrome 69.0.3497.100,,2018-09-19 19:10:16,2018-09-19 19:14:32,4m - 16.136s,FAILED
Statement - username = USER_EMAIL,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.039s,PASSED
Statement - password = USER_PASSWORD,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.026s,PASSED
Statement - productName = SIMPLE_PRODUCT,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.013s,PASSED
Statement - price = SIMPLE_PRODUCT_PRICE,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.035s,PASSED
Statement - quantity = 3,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.017s,PASSED
Statement - shippingLabel = FREE_SHIPPING_LABEL,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.008s,PASSED
Statement - shippingPrice = 0,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.015s,PASSED
Statement - pointUsed = 60,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.019s,PASSED
Statement - pointValueUsed = 2,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.014s,PASSED
"Statement - subtotal = CustomKeywords.beautytap.ShopAction.calculateTotal(quantity, price)",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.029s,PASSED
"Statement - subtotalApplyReward = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotal - pointValueUsed))",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.024s,PASSED
"Statement - total = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", subtotal - pointValueUsed + shippingPrice))",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.015s,PASSED
"Statement - products = new org.json.JSONArray((((((([{""productname"":"" + productName) + "",""variation"":"""",""quantity"":"") + quantity) + "",""price"":"") + price) + ""}]))",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.035s,PASSED
"Statement - billingInformation = new org.json.JSONObject((({""firstname"":""Test"",""lastname"":""Automation"",""country"":""United States (US)"",""address"":""123 Testing"",""city"":""New York"",""state"":""New York"",""zip"":""90012"",""email"":"" + username) + ""}))",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.013s,PASSED
"Statement - paymentMethod = ""Paypal""",Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:17,0.042s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,,2018-09-19 19:10:17,2018-09-19 19:10:48,30.823s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:10:48,2018-09-19 19:10:50,2.452s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:10:50,2018-09-19 19:10:51,1.032s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,,2018-09-19 19:10:51,2018-09-19 19:11:05,13.154s,PASSED
Statement - objReward = CustomKeywords.beautytap.ShopAction.getRewardDetails(),Chrome 69.0.3497.100,"Get current multiplier, lifetime, pending, redeemable points, point value",2018-09-19 19:11:05,2018-09-19 19:11:05,0.388s,PASSED
"Statement - multiplier = java.lang.Float.parseFloat(objReward.get(""multiplier""))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.009s,PASSED
"Statement - currentlevel = objReward.get(""currentlevel"")",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.011s,PASSED
"Statement - lifetime = java.lang.Float.parseFloat(objReward.get(""lifetime""))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.009s,PASSED
"Statement - pending = java.lang.Float.parseFloat(objReward.get(""pending""))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.011s,PASSED
"Statement - redeemable = java.lang.Float.parseFloat(objReward.get(""redeemable""))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.009s,PASSED
"Statement - pointvalue = java.lang.Float.parseFloat(objReward.get(""pointvalue""))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.008s,PASSED
"Statement - rewardEarned = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", multiplier * subtotal - pointValueUsed))",Chrome 69.0.3497.100,,2018-09-19 19:11:05,2018-09-19 19:11:05,0.009s,PASSED
beautytap.ShopAction.globalSearch,Chrome 69.0.3497.100,Buy a nother product and use reward point,2018-09-19 19:11:05,2018-09-19 19:11:12,6.947s,PASSED
beautytap.ShopAction.selectProductOnSearchResult,Chrome 69.0.3497.100,,2018-09-19 19:11:12,2018-09-19 19:11:18,6.279s,PASSED
beautytap.ShopAction.addProductToCart,Chrome 69.0.3497.100,,2018-09-19 19:11:18,2018-09-19 19:11:24,5.630s,PASSED
beautytap.ShopAction.goToCart,Chrome 69.0.3497.100,,2018-09-19 19:11:24,2018-09-19 19:11:29,5.348s,PASSED
beautytap.ShopAction.processToCheckout,Chrome 69.0.3497.100,Process to checkout,2018-09-19 19:11:29,2018-09-19 19:11:33,4.074s,PASSED
beautytap.ShopAction.applyLoyaltyRewardPoint,Chrome 69.0.3497.100,Apply Reward point,2018-09-19 19:11:33,2018-09-19 19:11:34,1.032s,PASSED
beautytap.ShopAction.fillCustomerInformation,Chrome 69.0.3497.100,Fill customer information,2018-09-19 19:11:34,2018-09-19 19:11:48,13.307s,PASSED
beautytap.ShopAction.VerifyOrderDetailsOnCheckout,Chrome 69.0.3497.100,VP1: Verify Order details on checkout page with reward discount,2018-09-19 19:11:48,2018-09-19 19:11:48,0.340s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP2: Verify reward on checkout page: Rewards earned = (subtotal-discount)*multiplier,2018-09-19 19:11:48,2018-09-19 19:11:48,0.468s,PASSED
beautytap.ShopAction.checkoutViaPaypal,Chrome 69.0.3497.100,Checkout via creditcard,2018-09-19 19:11:48,2018-09-19 19:12:47,58.358s,PASSED
beautytap.ShopAction.VerifyOrderReceivedDetails,Chrome 69.0.3497.100,VP3: Verify order details on Order Recieved,2018-09-19 19:12:47,2018-09-19 19:12:53,5.821s,FAILED
Statement - orderInfo = CustomKeywords.beautytap.ShopAction.getOrderInfoOnOrderReceived(),Chrome 69.0.3497.100,,2018-09-19 19:12:53,2018-09-19 19:12:53,0.113s,PASSED
"Statement - orderNumber = orderInfo.get(""ordernumber"")",Chrome 69.0.3497.100,,2018-09-19 19:12:53,2018-09-19 19:12:53,0.006s,PASSED
beautytap.ShopAction.VerifyRewardEarned,Chrome 69.0.3497.100,VP4: Verify reward on Order received page: Rewards earned = (subtotal-discount)*multiplier,2018-09-19 19:12:53,2018-09-19 19:12:53,0.375s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-19 19:12:53,2018-09-19 19:12:59,5.805s,PASSED
"Statement - newPending = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", pending + rewardEarned))",Chrome 69.0.3497.100,"VP5:lifetime=lifetime,pending=pending+reward, redeemable=redeemable-point used,point value=calculate base on new redeemable",2018-09-19 19:12:59,2018-09-19 19:12:59,0.016s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", redeemable - pointUsed))",Chrome 69.0.3497.100,,2018-09-19 19:12:59,2018-09-19 19:12:59,0.051s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-19 19:12:59,2018-09-19 19:12:59,0.074s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-19 19:12:59,2018-09-19 19:13:00,0.942s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,"VP6: Verify reward history: 1 row with status pending,1 row with status processing",2018-09-19 19:13:00,2018-09-19 19:13:00,0.341s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,,2018-09-19 19:13:00,2018-09-19 19:13:01,0.295s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,Logout,2018-09-19 19:13:01,2018-09-19 19:13:02,0.923s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,Login As Admin,2018-09-19 19:13:02,2018-09-19 19:13:09,7.105s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:13:09,2018-09-19 19:13:09,0.679s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Go to Woocommerce > Orders > Change order status to Completed,2018-09-19 19:13:09,2018-09-19 19:13:17,7.465s,PASSED
beautytap.AdminAction.changeOrderStatus,Chrome 69.0.3497.100,,2018-09-19 19:13:17,2018-09-19 19:13:53,35.775s,PASSED
closeBrowser,Chrome 69.0.3497.100,Logout,2018-09-19 19:13:53,2018-09-19 19:13:54,1.094s,PASSED
beautytap.GeneralAction.openBeautytap,Chrome 69.0.3497.100,Login again,2018-09-19 19:13:54,2018-09-19 19:14:11,17.373s,PASSED
beautytap.GeneralAction.clickNavigationMenu,Chrome 69.0.3497.100,,2018-09-19 19:14:11,2018-09-19 19:14:14,3.054s,PASSED
beautytap.GeneralAction.login,Chrome 69.0.3497.100,,2018-09-19 19:14:14,2018-09-19 19:14:15,0.766s,PASSED
beautytap.GeneralAction.selectProfileMenu,Chrome 69.0.3497.100,Go to My Rewards page,2018-09-19 19:14:15,2018-09-19 19:14:28,12.889s,PASSED
"Statement - newLifetime = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", lifetime + rewardEarned))",Chrome 69.0.3497.100,"VP9: Verify reward detail: lifetime=lifetime+reward,pending=pending-reward, redeemable=redeemable+reward-point used,point value: associate with reward",2018-09-19 19:14:28,2018-09-19 19:14:28,0.009s,PASSED
"Statement - newRedeemable = java.lang.Float.parseFloat(java.lang.String.format(""%.2f"", newRedeemable + rewardEarned))",Chrome 69.0.3497.100,,2018-09-19 19:14:28,2018-09-19 19:14:28,0.007s,PASSED
Statement - newPointValue = CustomKeywords.beautytap.ShopAction.calculateLoyaltyPointValue(newRedeemable),Chrome 69.0.3497.100,,2018-09-19 19:14:28,2018-09-19 19:14:28,0.009s,PASSED
beautytap.ShopAction.VerifyRewardPointsDetails,Chrome 69.0.3497.100,,2018-09-19 19:14:28,2018-09-19 19:14:28,0.233s,PASSED
beautytap.ShopAction.VerifyRewardHistory,Chrome 69.0.3497.100,VP10: Verify reward history: 1 row with sataut complete,2018-09-19 19:14:28,2018-09-19 19:14:28,0.332s,PASSED
beautytap.GeneralAction.logout,Chrome 69.0.3497.100,,2018-09-19 19:14:28,2018-09-19 19:14:30,1.553s,PASSED
